filename,path,siteCode,SpeciesCode,year,month,EmptyValuePercentage
RI2_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/RI2_PM2.5_2024-07-01_2024-07-31.csv,RI2,PM2.5,2024,2024_jul,100.0
TD5_PM10_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TD5_PM10_2024-07-01_2024-07-31.csv,TD5,PM10,2024,2024_jul,100.0
TD5_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TD5_PM2.5_2024-07-01_2024-07-31.csv,TD5,PM2.5,2024,2024_jul,100.0
TH2_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH2_PM2.5_2024-07-01_2024-07-31.csv,TH2,PM2.5,2024,2024_jul,100.0
TH4_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH4_PM2.5_2024-07-01_2024-07-31.csv,TH4,PM2.5,2024,2024_jul,29.03
TH5_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH5_NO2_2024-07-01_2024-07-31.csv,TH5,NO2,2024,2024_jul,100.0
TH5_PM10_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH5_PM10_2024-07-01_2024-07-31.csv,TH5,PM10,2024,2024_jul,100.0
TH5_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH5_PM2.5_2024-07-01_2024-07-31.csv,TH5,PM2.5,2024,2024_jul,100.0
TH6_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH6_NO2_2024-07-01_2024-07-31.csv,TH6,NO2,2024,2024_jul,100.0
TH6_O3_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH6_O3_2024-07-01_2024-07-31.csv,TH6,O3,2024,2024_jul,100.0
TH6_PM10_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH6_PM10_2024-07-01_2024-07-31.csv,TH6,PM10,2024,2024_jul,100.0
TH7_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH7_NO2_2024-07-01_2024-07-31.csv,TH7,NO2,2024,2024_jul,100.0
TH7_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TH7_PM2.5_2024-07-01_2024-07-31.csv,TH7,PM2.5,2024,2024_jul,100.0
TL4_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TL4_NO2_2024-07-01_2024-07-31.csv,TL4,NO2,2024,2024_jul,100.0
TL6_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TL6_NO2_2024-07-01_2024-07-31.csv,TL6,NO2,2024,2024_jul,100.0
TL6_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/TL6_PM2.5_2024-07-01_2024-07-31.csv,TL6,PM2.5,2024,2024_jul,100.0
WA7_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WA7_PM2.5_2024-07-01_2024-07-31.csv,WA7,PM2.5,2024,2024_jul,100.0
WA9_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WA9_PM2.5_2024-07-01_2024-07-31.csv,WA9,PM2.5,2024,2024_jul,100.0
WAA_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WAA_NO2_2024-07-01_2024-07-31.csv,WAA,NO2,2024,2024_jul,100.0
WAA_PM10_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WAA_PM10_2024-07-01_2024-07-31.csv,WAA,PM10,2024,2024_jul,40.0
WAA_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WAA_PM2.5_2024-07-01_2024-07-31.csv,WAA,PM2.5,2024,2024_jul,100.0
WAB_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WAB_PM2.5_2024-07-01_2024-07-31.csv,WAB,PM2.5,2024,2024_jul,100.0
WAC_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WAC_PM2.5_2024-07-01_2024-07-31.csv,WAC,PM2.5,2024,2024_jul,100.0
WM0_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WM0_NO2_2024-07-01_2024-07-31.csv,WM0,NO2,2024,2024_jul,100.0
WM0_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WM0_PM2.5_2024-07-01_2024-07-31.csv,WM0,PM2.5,2024,2024_jul,100.0
WM6_PM10_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WM6_PM10_2024-07-01_2024-07-31.csv,WM6,PM10,2024,2024_jul,100.0
WME_NO2_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WME_NO2_2024-07-01_2024-07-31.csv,WME,NO2,2024,2024_jul,100.0
WME_O3_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WME_O3_2024-07-01_2024-07-31.csv,WME,O3,2024,2024_jul,100.0
WME_PM2.5_2024-07-01_2024-07-31.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jul/WME_PM2.5_2024-07-01_2024-07-31.csv,WME,PM2.5,2024,2024_jul,100.0
BL0_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BL0_NO2_2024-06-01_2024-06-30.csv,BL0,NO2,2024,2024_jun,100.0
BL0_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BL0_O3_2024-06-01_2024-06-30.csv,BL0,O3,2024,2024_jun,100.0
BL0_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BL0_PM10_2024-06-01_2024-06-30.csv,BL0,PM10,2024,2024_jun,100.0
BL0_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BL0_PM2.5_2024-06-01_2024-06-30.csv,BL0,PM2.5,2024,2024_jun,100.0
BL0_SO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BL0_SO2_2024-06-01_2024-06-30.csv,BL0,SO2,2024,2024_jun,100.0
BT4_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BT4_O3_2024-06-01_2024-06-30.csv,BT4,O3,2024,2024_jun,100.0
BX1_SO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BX1_SO2_2024-06-01_2024-06-30.csv,BX1,SO2,2024,2024_jun,24.57
BY7_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BY7_NO2_2024-06-01_2024-06-30.csv,BY7,NO2,2024,2024_jun,61.21
BY7_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/BY7_PM2.5_2024-06-01_2024-06-30.csv,BY7,PM2.5,2024,2024_jun,47.41
CE3_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/CE3_NO2_2024-06-01_2024-06-30.csv,CE3,NO2,2024,2024_jun,100.0
CE3_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/CE3_PM10_2024-06-01_2024-06-30.csv,CE3,PM10,2024,2024_jun,100.0
CE3_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/CE3_PM2.5_2024-06-01_2024-06-30.csv,CE3,PM2.5,2024,2024_jun,100.0
EI1_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/EI1_PM10_2024-06-01_2024-06-30.csv,EI1,PM10,2024,2024_jun,33.62
EI8_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/EI8_PM10_2024-06-01_2024-06-30.csv,EI8,PM10,2024,2024_jun,92.53
EN5_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/EN5_PM10_2024-06-01_2024-06-30.csv,EN5,PM10,2024,2024_jun,100.0
EN5_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/EN5_PM2.5_2024-06-01_2024-06-30.csv,EN5,PM2.5,2024,2024_jun,100.0
GB0_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GB0_PM2.5_2024-06-01_2024-06-30.csv,GB0,PM2.5,2024,2024_jun,71.12
GB6_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GB6_O3_2024-06-01_2024-06-30.csv,GB6,O3,2024,2024_jun,21.41
GR4_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GR4_NO2_2024-06-01_2024-06-30.csv,GR4,NO2,2024,2024_jun,100.0
GR4_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GR4_O3_2024-06-01_2024-06-30.csv,GR4,O3,2024,2024_jun,100.0
GR4_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GR4_PM10_2024-06-01_2024-06-30.csv,GR4,PM10,2024,2024_jun,100.0
GR4_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GR4_PM2.5_2024-06-01_2024-06-30.csv,GR4,PM2.5,2024,2024_jun,100.0
GR8_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GR8_PM2.5_2024-06-01_2024-06-30.csv,GR8,PM2.5,2024,2024_jun,100.0
GT1_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GT1_NO2_2024-06-01_2024-06-30.csv,GT1,NO2,2024,2024_jun,100.0
GT1_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GT1_PM10_2024-06-01_2024-06-30.csv,GT1,PM10,2024,2024_jun,100.0
GT1_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/GT1_PM2.5_2024-06-01_2024-06-30.csv,GT1,PM2.5,2024,2024_jun,100.0
HG1_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HG1_PM2.5_2024-06-01_2024-06-30.csv,HG1,PM2.5,2024,2024_jun,100.0
HG4_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HG4_O3_2024-06-01_2024-06-30.csv,HG4,O3,2024,2024_jun,22.56
HI0_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HI0_NO2_2024-06-01_2024-06-30.csv,HI0,NO2,2024,2024_jun,100.0
HI0_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HI0_O3_2024-06-01_2024-06-30.csv,HI0,O3,2024,2024_jun,100.0
HI0_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HI0_PM10_2024-06-01_2024-06-30.csv,HI0,PM10,2024,2024_jun,100.0
HK6_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HK6_NO2_2024-06-01_2024-06-30.csv,HK6,NO2,2024,2024_jun,100.0
HK6_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HK6_PM10_2024-06-01_2024-06-30.csv,HK6,PM10,2024,2024_jun,100.0
HK6_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HK6_PM2.5_2024-06-01_2024-06-30.csv,HK6,PM2.5,2024,2024_jun,100.0
HV1_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HV1_PM10_2024-06-01_2024-06-30.csv,HV1,PM10,2024,2024_jun,100.0
HV1_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/HV1_PM2.5_2024-06-01_2024-06-30.csv,HV1,PM2.5,2024,2024_jun,100.0
IS2_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/IS2_PM2.5_2024-06-01_2024-06-30.csv,IS2,PM2.5,2024,2024_jun,100.0
IS6_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/IS6_PM2.5_2024-06-01_2024-06-30.csv,IS6,PM2.5,2024,2024_jun,100.0
LB5_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LB5_NO2_2024-06-01_2024-06-30.csv,LB5,NO2,2024,2024_jun,100.0
LB5_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LB5_PM10_2024-06-01_2024-06-30.csv,LB5,PM10,2024,2024_jun,100.0
LB5_SO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LB5_SO2_2024-06-01_2024-06-30.csv,LB5,SO2,2024,2024_jun,100.0
LH0_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LH0_NO2_2024-06-01_2024-06-30.csv,LH0,NO2,2024,2024_jun,100.0
LH0_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LH0_O3_2024-06-01_2024-06-30.csv,LH0,O3,2024,2024_jun,100.0
LH0_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LH0_PM10_2024-06-01_2024-06-30.csv,LH0,PM10,2024,2024_jun,100.0
LH0_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/LH0_PM2.5_2024-06-01_2024-06-30.csv,LH0,PM2.5,2024,2024_jun,100.0
ME2_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/ME2_NO2_2024-06-01_2024-06-30.csv,ME2,NO2,2024,2024_jun,100.0
ME2_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/ME2_PM2.5_2024-06-01_2024-06-30.csv,ME2,PM2.5,2024,2024_jun,100.0
MEA_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/MEA_NO2_2024-06-01_2024-06-30.csv,MEA,NO2,2024,2024_jun,100.0
MEA_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/MEA_PM2.5_2024-06-01_2024-06-30.csv,MEA,PM2.5,2024,2024_jun,100.0
MEB_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/MEB_PM10_2024-06-01_2024-06-30.csv,MEB,PM10,2024,2024_jun,100.0
MEB_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/MEB_PM2.5_2024-06-01_2024-06-30.csv,MEB,PM2.5,2024,2024_jun,100.0
MY1_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/MY1_O3_2024-06-01_2024-06-30.csv,MY1,O3,2024,2024_jun,25.14
RHI_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/RHI_NO2_2024-06-01_2024-06-30.csv,RHI,NO2,2024,2024_jun,100.0
RHI_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/RHI_PM10_2024-06-01_2024-06-30.csv,RHI,PM10,2024,2024_jun,100.0
RHI_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/RHI_PM2.5_2024-06-01_2024-06-30.csv,RHI,PM2.5,2024,2024_jun,100.0
RI2_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/RI2_PM2.5_2024-06-01_2024-06-30.csv,RI2,PM2.5,2024,2024_jun,100.0
TD5_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TD5_PM10_2024-06-01_2024-06-30.csv,TD5,PM10,2024,2024_jun,100.0
TD5_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TD5_PM2.5_2024-06-01_2024-06-30.csv,TD5,PM2.5,2024,2024_jun,100.0
TH2_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH2_PM2.5_2024-06-01_2024-06-30.csv,TH2,PM2.5,2024,2024_jun,100.0
TH4_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH4_PM2.5_2024-06-01_2024-06-30.csv,TH4,PM2.5,2024,2024_jun,23.71
TH5_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH5_NO2_2024-06-01_2024-06-30.csv,TH5,NO2,2024,2024_jun,100.0
TH5_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH5_PM10_2024-06-01_2024-06-30.csv,TH5,PM10,2024,2024_jun,100.0
TH5_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH5_PM2.5_2024-06-01_2024-06-30.csv,TH5,PM2.5,2024,2024_jun,100.0
TH6_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH6_NO2_2024-06-01_2024-06-30.csv,TH6,NO2,2024,2024_jun,100.0
TH6_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH6_O3_2024-06-01_2024-06-30.csv,TH6,O3,2024,2024_jun,100.0
TH6_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH6_PM10_2024-06-01_2024-06-30.csv,TH6,PM10,2024,2024_jun,100.0
TH7_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH7_NO2_2024-06-01_2024-06-30.csv,TH7,NO2,2024,2024_jun,100.0
TH7_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TH7_PM2.5_2024-06-01_2024-06-30.csv,TH7,PM2.5,2024,2024_jun,100.0
TL4_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TL4_NO2_2024-06-01_2024-06-30.csv,TL4,NO2,2024,2024_jun,100.0
TL6_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TL6_NO2_2024-06-01_2024-06-30.csv,TL6,NO2,2024,2024_jun,34.05
TL6_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/TL6_PM2.5_2024-06-01_2024-06-30.csv,TL6,PM2.5,2024,2024_jun,30.75
WA7_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WA7_PM2.5_2024-06-01_2024-06-30.csv,WA7,PM2.5,2024,2024_jun,100.0
WA9_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WA9_PM2.5_2024-06-01_2024-06-30.csv,WA9,PM2.5,2024,2024_jun,100.0
WAA_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WAA_NO2_2024-06-01_2024-06-30.csv,WAA,NO2,2024,2024_jun,100.0
WAA_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WAA_PM10_2024-06-01_2024-06-30.csv,WAA,PM10,2024,2024_jun,29.17
WAA_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WAA_PM2.5_2024-06-01_2024-06-30.csv,WAA,PM2.5,2024,2024_jun,100.0
WAB_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WAB_PM2.5_2024-06-01_2024-06-30.csv,WAB,PM2.5,2024,2024_jun,100.0
WAC_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WAC_PM2.5_2024-06-01_2024-06-30.csv,WAC,PM2.5,2024,2024_jun,100.0
WM0_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WM0_NO2_2024-06-01_2024-06-30.csv,WM0,NO2,2024,2024_jun,100.0
WM0_PM2.5_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WM0_PM2.5_2024-06-01_2024-06-30.csv,WM0,PM2.5,2024,2024_jun,100.0
WM5_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WM5_NO2_2024-06-01_2024-06-30.csv,WM5,NO2,2024,2024_jun,22.99
WM6_PM10_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WM6_PM10_2024-06-01_2024-06-30.csv,WM6,PM10,2024,2024_jun,100.0
WME_NO2_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WME_NO2_2024-06-01_2024-06-30.csv,WME,NO2,2024,2024_jun,100.0
WME_O3_2024-06-01_2024-06-30.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/laqn/optimased/2024_jun/WME_O3_2024-06-01_2024-06-30.csv,WME,O3,2024,2024_jun,100.0
