siteCode,SpeciesCode,year,month,count,month_number
IS6,PM2.5,2024,2024_dec,1,12
IS6,PM2.5,2024,2024_feb,1,2
IS6,PM2.5,2024,2024_jan,1,1
IS6,PM2.5,2024,2024_jul,1,7
IS6,PM2.5,2024,2024_jun,1,6
IS6,PM2.5,2024,2024_mar,1,3
IS6,PM2.5,2024,2024_may,1,5
IS6,PM2.5,2024,2024_nov,1,11
IS6,PM2.5,2024,2024_oct,1,10
IS6,PM2.5,2024,2024_sep,1,9
IS6,PM2.5,2025,2025_jan,1,1
KC1,O3,2023,2023_aug,1,8
KC1,O3,2023,2023_jun,1,6
KC1,PM10,2023,2023_apr,1,4
KC1,PM10,2023,2023_aug,1,8
KC1,PM10,2023,2023_dec,1,12
KC1,PM10,2023,2023_feb,1,2
KC1,PM10,2023,2023_jan,1,1
KC1,PM10,2023,2023_jul,1,7
KC1,PM10,2023,2023_jun,1,6
KC1,PM10,2023,2023_mar,1,3
KC1,PM10,2023,2023_may,1,5
KC1,PM10,2023,2023_nov,1,11
KC1,PM10,2023,2023_oct,1,10
KC1,PM10,2023,2023_sep,1,9
KC1,PM10,2024,2024_apr,1,4
KC1,PM10,2024,2024_aug,1,8
KC1,PM10,2024,2024_dec,1,12
KC1,PM10,2024,2024_feb,1,2
KC1,PM10,2024,2024_jan,1,1
KC1,PM10,2024,2024_jul,1,7
KC1,PM10,2024,2024_jun,1,6
KC1,PM10,2024,2024_mar,1,3
KC1,PM10,2024,2024_may,1,5
KC1,PM10,2024,2024_nov,1,11
KC1,PM10,2024,2024_oct,1,10
KC1,PM10,2024,2024_sep,1,9
KC1,PM10,2025,2025_apr,1,4
KC1,PM10,2025,2025_aug,1,8
KC1,PM10,2025,2025_feb,1,2
KC1,PM10,2025,2025_jan,1,1
KC1,PM10,2025,2025_jul,1,7
KC1,PM10,2025,2025_jun,1,6
KC1,PM10,2025,2025_mar,1,3
KC1,PM10,2025,2025_may,1,5
KC1,PM10,2025,2025_nov,1,11
KC1,PM10,2025,2025_oct,1,10
KC1,PM10,2025,2025_sep,1,9
KC1,PM2.5,2023,2023_apr,1,4
KC1,PM2.5,2023,2023_aug,1,8
KC1,PM2.5,2023,2023_feb,1,2
KC1,PM2.5,2023,2023_jan,1,1
KC1,PM2.5,2023,2023_mar,1,3
KC1,PM2.5,2024,2024_apr,1,4
KC1,PM2.5,2024,2024_feb,1,2
KC1,PM2.5,2024,2024_mar,1,3
KC1,PM2.5,2024,2024_may,1,5
KC1,PM2.5,2024,2024_sep,1,9
KC1,SO2,2024,2024_aug,1,8
KC1,SO2,2024,2024_feb,1,2
KC1,SO2,2024,2024_sep,1,9
KC1,SO2,2025,2025_apr,1,4
KF1,PM10,2023,2023_apr,1,4
KF1,PM10,2023,2023_aug,1,8
KF1,PM10,2023,2023_dec,1,12
KF1,PM10,2023,2023_feb,1,2
KF1,PM10,2023,2023_jan,1,1
KF1,PM10,2023,2023_jul,1,7
KF1,PM10,2023,2023_jun,1,6
KF1,PM10,2023,2023_mar,1,3
KF1,PM10,2023,2023_may,1,5
KF1,PM10,2023,2023_nov,1,11
KF1,PM10,2023,2023_oct,1,10
KF1,PM10,2023,2023_sep,1,9
KF1,PM10,2024,2024_apr,1,4
KF1,PM10,2024,2024_aug,1,8
KF1,PM10,2024,2024_dec,1,12
KF1,PM10,2024,2024_feb,1,2
KF1,PM10,2024,2024_jan,1,1
KF1,PM10,2024,2024_jul,1,7
KF1,PM10,2024,2024_jun,1,6
KF1,PM10,2024,2024_mar,1,3
KF1,PM10,2024,2024_may,1,5
KF1,PM10,2024,2024_nov,1,11
KF1,PM10,2024,2024_oct,1,10
KF1,PM10,2024,2024_sep,1,9
KF1,PM10,2025,2025_apr,1,4
KF1,PM10,2025,2025_aug,1,8
KF1,PM10,2025,2025_feb,1,2
KF1,PM10,2025,2025_jan,1,1
KF1,PM10,2025,2025_jul,1,7
KF1,PM10,2025,2025_jun,1,6
KF1,PM10,2025,2025_mar,1,3
KF1,PM10,2025,2025_may,1,5
KF1,PM10,2025,2025_nov,1,11
KF1,PM10,2025,2025_oct,1,10
KF1,PM10,2025,2025_sep,1,9
KF1,PM2.5,2023,2023_apr,1,4
KF1,PM2.5,2023,2023_aug,1,8
KF1,PM2.5,2023,2023_dec,1,12
KF1,PM2.5,2023,2023_feb,1,2
KF1,PM2.5,2023,2023_jan,1,1
KF1,PM2.5,2023,2023_jul,1,7
KF1,PM2.5,2023,2023_jun,1,6
KF1,PM2.5,2023,2023_mar,1,3
KF1,PM2.5,2023,2023_may,1,5
KF1,PM2.5,2023,2023_nov,1,11
KF1,PM2.5,2023,2023_oct,1,10
KF1,PM2.5,2023,2023_sep,1,9
KF1,PM2.5,2024,2024_apr,1,4
KF1,PM2.5,2024,2024_aug,1,8
KF1,PM2.5,2024,2024_dec,1,12
KF1,PM2.5,2024,2024_feb,1,2
KF1,PM2.5,2024,2024_jan,1,1
KF1,PM2.5,2024,2024_jul,1,7
KF1,PM2.5,2024,2024_jun,1,6
KF1,PM2.5,2024,2024_mar,1,3
KF1,PM2.5,2024,2024_may,1,5
KF1,PM2.5,2024,2024_nov,1,11
KF1,PM2.5,2024,2024_oct,1,10
KF1,PM2.5,2024,2024_sep,1,9
KF1,PM2.5,2025,2025_apr,1,4
KF1,PM2.5,2025,2025_aug,1,8
KF1,PM2.5,2025,2025_feb,1,2
KF1,PM2.5,2025,2025_jan,1,1
KF1,PM2.5,2025,2025_jul,1,7
KF1,PM2.5,2025,2025_jun,1,6
KF1,PM2.5,2025,2025_mar,1,3
KF1,PM2.5,2025,2025_may,1,5
KF1,PM2.5,2025,2025_nov,1,11
KF1,PM2.5,2025,2025_oct,1,10
KF1,PM2.5,2025,2025_sep,1,9
LB4,NO2,2025,2025_aug,1,8
LB4,NO2,2025,2025_jul,1,7
LB4,PM10,2023,2023_aug,1,8
LB4,PM10,2023,2023_jun,1,6
LB4,PM10,2023,2023_mar,1,3
LB4,PM10,2023,2023_may,1,5
LB4,PM10,2024,2024_mar,1,3
LB4,PM10,2025,2025_aug,1,8
LB4,PM10,2025,2025_jul,1,7
LB4,PM2.5,2023,2023_aug,1,8
LB4,PM2.5,2023,2023_jun,1,6
LB4,PM2.5,2023,2023_mar,1,3
LB4,PM2.5,2023,2023_may,1,5
LB4,PM2.5,2024,2024_mar,1,3
LB4,PM2.5,2025,2025_aug,1,8
LB4,PM2.5,2025,2025_jul,1,7
LB4,SO2,2023,2023_apr,1,4
LB4,SO2,2023,2023_aug,1,8
LB4,SO2,2023,2023_dec,1,12
LB4,SO2,2023,2023_feb,1,2
LB4,SO2,2023,2023_jan,1,1
LB4,SO2,2023,2023_jul,1,7
LB4,SO2,2023,2023_jun,1,6
LB4,SO2,2023,2023_mar,1,3
LB4,SO2,2023,2023_may,1,5
LB4,SO2,2023,2023_nov,1,11
LB4,SO2,2023,2023_oct,1,10
LB4,SO2,2023,2023_sep,1,9
LB4,SO2,2024,2024_apr,1,4
LB4,SO2,2024,2024_aug,1,8
LB4,SO2,2024,2024_dec,1,12
LB4,SO2,2024,2024_feb,1,2
LB4,SO2,2024,2024_jan,1,1
LB4,SO2,2024,2024_jul,1,7
LB4,SO2,2024,2024_jun,1,6
LB4,SO2,2024,2024_mar,1,3
LB4,SO2,2024,2024_may,1,5
LB4,SO2,2024,2024_nov,1,11
LB4,SO2,2024,2024_oct,1,10
LB4,SO2,2024,2024_sep,1,9
LB4,SO2,2025,2025_apr,1,4
LB4,SO2,2025,2025_aug,1,8
LB4,SO2,2025,2025_feb,1,2
LB4,SO2,2025,2025_jan,1,1
LB4,SO2,2025,2025_jul,1,7
LB4,SO2,2025,2025_jun,1,6
LB4,SO2,2025,2025_mar,1,3
LB4,SO2,2025,2025_may,1,5
LB4,SO2,2025,2025_nov,1,11
LB4,SO2,2025,2025_oct,1,10
LB4,SO2,2025,2025_sep,1,9
LB5,NO2,2023,2023_aug,1,8
LB5,NO2,2023,2023_dec,1,12
LB5,NO2,2023,2023_jul,1,7
LB5,NO2,2023,2023_nov,1,11
LB5,NO2,2023,2023_oct,1,10
LB5,NO2,2023,2023_sep,1,9
LB5,NO2,2024,2024_apr,1,4
LB5,NO2,2024,2024_aug,1,8
LB5,NO2,2024,2024_dec,1,12
LB5,NO2,2024,2024_feb,1,2
LB5,NO2,2024,2024_jan,1,1
LB5,NO2,2024,2024_jul,1,7
LB5,NO2,2024,2024_jun,1,6
LB5,NO2,2024,2024_mar,1,3
LB5,NO2,2024,2024_may,1,5
LB5,NO2,2024,2024_nov,1,11
LB5,NO2,2024,2024_oct,1,10
LB5,NO2,2024,2024_sep,1,9
LB5,NO2,2025,2025_apr,1,4
LB5,NO2,2025,2025_aug,1,8
LB5,NO2,2025,2025_feb,1,2
LB5,NO2,2025,2025_jan,1,1
LB5,NO2,2025,2025_jul,1,7
LB5,NO2,2025,2025_jun,1,6
LB5,NO2,2025,2025_mar,1,3
LB5,NO2,2025,2025_may,1,5
LB5,NO2,2025,2025_nov,1,11
LB5,NO2,2025,2025_oct,1,10
LB5,NO2,2025,2025_sep,1,9
LB5,PM10,2023,2023_aug,1,8
LB5,PM10,2023,2023_dec,1,12
LB5,PM10,2023,2023_jul,1,7
LB5,PM10,2023,2023_nov,1,11
LB5,PM10,2023,2023_oct,1,10
LB5,PM10,2023,2023_sep,1,9
LB5,PM10,2024,2024_apr,1,4
LB5,PM10,2024,2024_aug,1,8
LB5,PM10,2024,2024_dec,1,12
LB5,PM10,2024,2024_feb,1,2
LB5,PM10,2024,2024_jan,1,1
LB5,PM10,2024,2024_jul,1,7
LB5,PM10,2024,2024_jun,1,6
LB5,PM10,2024,2024_mar,1,3
LB5,PM10,2024,2024_may,1,5
LB5,PM10,2024,2024_nov,1,11
LB5,PM10,2024,2024_oct,1,10
LB5,PM10,2024,2024_sep,1,9
LB5,PM10,2025,2025_apr,1,4
LB5,PM10,2025,2025_aug,1,8
LB5,PM10,2025,2025_feb,1,2
LB5,PM10,2025,2025_jan,1,1
LB5,PM10,2025,2025_jul,1,7
LB5,PM10,2025,2025_jun,1,6
LB5,PM10,2025,2025_mar,1,3
LB5,PM10,2025,2025_may,1,5
LB5,PM10,2025,2025_nov,1,11
LB5,PM10,2025,2025_oct,1,10
LB5,PM10,2025,2025_sep,1,9
LB5,SO2,2023,2023_aug,1,8
LB5,SO2,2023,2023_dec,1,12
LB5,SO2,2023,2023_jul,1,7
LB5,SO2,2023,2023_nov,1,11
LB5,SO2,2023,2023_oct,1,10
LB5,SO2,2023,2023_sep,1,9
LB5,SO2,2024,2024_apr,1,4
LB5,SO2,2024,2024_aug,1,8
LB5,SO2,2024,2024_dec,1,12
LB5,SO2,2024,2024_feb,1,2
LB5,SO2,2024,2024_jan,1,1
LB5,SO2,2024,2024_jul,1,7
LB5,SO2,2024,2024_jun,1,6
LB5,SO2,2024,2024_mar,1,3
LB5,SO2,2024,2024_may,1,5
LB5,SO2,2024,2024_nov,1,11
LB5,SO2,2024,2024_oct,1,10
LB5,SO2,2024,2024_sep,1,9
LB5,SO2,2025,2025_apr,1,4
LB5,SO2,2025,2025_aug,1,8
LB5,SO2,2025,2025_feb,1,2
LB5,SO2,2025,2025_jan,1,1
LB5,SO2,2025,2025_jul,1,7
LB5,SO2,2025,2025_jun,1,6
LB5,SO2,2025,2025_mar,1,3
LB5,SO2,2025,2025_may,1,5
LB5,SO2,2025,2025_nov,1,11
LB5,SO2,2025,2025_oct,1,10
LB5,SO2,2025,2025_sep,1,9
LB6,NO2,2023,2023_aug,1,8
LB6,NO2,2023,2023_jun,1,6
LB6,NO2,2023,2023_oct,1,10
LB6,NO2,2023,2023_sep,1,9
LB6,NO2,2025,2025_jul,1,7
LB6,PM10,2023,2023_aug,1,8
LB6,PM10,2023,2023_jul,1,7
LB6,PM10,2023,2023_nov,1,11
LH0,CO,2023,2023_apr,1,4
LH0,CO,2023,2023_aug,1,8
LH0,CO,2023,2023_dec,1,12
LH0,CO,2023,2023_feb,1,2
LH0,CO,2023,2023_jan,1,1
LH0,CO,2023,2023_jul,1,7
LH0,CO,2023,2023_jun,1,6
LH0,CO,2023,2023_mar,1,3
LH0,CO,2023,2023_may,1,5
LH0,CO,2023,2023_nov,1,11
LH0,CO,2023,2023_oct,1,10
LH0,CO,2023,2023_sep,1,9
LH0,CO,2024,2024_apr,1,4
LH0,CO,2024,2024_aug,1,8
LH0,CO,2024,2024_dec,1,12
LH0,CO,2024,2024_feb,1,2
LH0,CO,2024,2024_jan,1,1
LH0,CO,2024,2024_jul,1,7
LH0,CO,2024,2024_jun,1,6
LH0,CO,2024,2024_mar,1,3
LH0,CO,2024,2024_may,1,5
LH0,CO,2024,2024_nov,1,11
LH0,CO,2024,2024_oct,1,10
LH0,CO,2024,2024_sep,1,9
LH0,CO,2025,2025_apr,1,4
LH0,CO,2025,2025_aug,1,8
LH0,CO,2025,2025_feb,1,2
LH0,CO,2025,2025_jan,1,1
LH0,CO,2025,2025_jul,1,7
LH0,CO,2025,2025_jun,1,6
LH0,CO,2025,2025_mar,1,3
LH0,CO,2025,2025_may,1,5
LH0,CO,2025,2025_nov,1,11
LH0,CO,2025,2025_oct,1,10
LH0,CO,2025,2025_sep,1,9
LH0,NO2,2023,2023_apr,1,4
LH0,NO2,2023,2023_aug,1,8
LH0,NO2,2023,2023_dec,1,12
LH0,NO2,2023,2023_feb,1,2
LH0,NO2,2023,2023_jan,1,1
LH0,NO2,2023,2023_mar,1,3
LH0,NO2,2023,2023_may,1,5
LH0,NO2,2023,2023_nov,1,11
LH0,NO2,2023,2023_oct,1,10
LH0,NO2,2023,2023_sep,1,9
LH0,NO2,2024,2024_apr,1,4
LH0,NO2,2024,2024_aug,1,8
LH0,NO2,2024,2024_dec,1,12
LH0,NO2,2024,2024_feb,1,2
LH0,NO2,2024,2024_jan,1,1
LH0,NO2,2024,2024_jul,1,7
LH0,NO2,2024,2024_jun,1,6
LH0,NO2,2024,2024_mar,1,3
LH0,NO2,2024,2024_may,1,5
LH0,NO2,2024,2024_nov,1,11
LH0,NO2,2024,2024_oct,1,10
LH0,NO2,2024,2024_sep,1,9
LH0,NO2,2025,2025_apr,1,4
LH0,NO2,2025,2025_aug,1,8
LH0,NO2,2025,2025_feb,1,2
LH0,NO2,2025,2025_jan,1,1
LH0,NO2,2025,2025_jul,1,7
LH0,NO2,2025,2025_jun,1,6
LH0,NO2,2025,2025_mar,1,3
LH0,NO2,2025,2025_may,1,5
LH0,NO2,2025,2025_nov,1,11
LH0,NO2,2025,2025_oct,1,10
LH0,NO2,2025,2025_sep,1,9
LH0,O3,2023,2023_apr,1,4
LH0,O3,2023,2023_aug,1,8
LH0,O3,2023,2023_dec,1,12
LH0,O3,2023,2023_feb,1,2
LH0,O3,2023,2023_jan,1,1
LH0,O3,2023,2023_mar,1,3
LH0,O3,2023,2023_may,1,5
LH0,O3,2023,2023_nov,1,11
LH0,O3,2023,2023_oct,1,10
LH0,O3,2023,2023_sep,1,9
LH0,O3,2024,2024_apr,1,4
LH0,O3,2024,2024_aug,1,8
LH0,O3,2024,2024_dec,1,12
LH0,O3,2024,2024_feb,1,2
LH0,O3,2024,2024_jan,1,1
LH0,O3,2024,2024_jul,1,7
LH0,O3,2024,2024_jun,1,6
LH0,O3,2024,2024_mar,1,3
LH0,O3,2024,2024_may,1,5
LH0,O3,2024,2024_nov,1,11
LH0,O3,2024,2024_oct,1,10
LH0,O3,2024,2024_sep,1,9
LH0,O3,2025,2025_apr,1,4
LH0,O3,2025,2025_aug,1,8
LH0,O3,2025,2025_feb,1,2
LH0,O3,2025,2025_jan,1,1
LH0,O3,2025,2025_jul,1,7
LH0,O3,2025,2025_jun,1,6
LH0,O3,2025,2025_mar,1,3
LH0,O3,2025,2025_may,1,5
LH0,O3,2025,2025_nov,1,11
LH0,O3,2025,2025_oct,1,10
LH0,O3,2025,2025_sep,1,9
LH0,PM10,2023,2023_apr,1,4
LH0,PM10,2023,2023_aug,1,8
LH0,PM10,2023,2023_dec,1,12
LH0,PM10,2023,2023_feb,1,2
LH0,PM10,2023,2023_jan,1,1
LH0,PM10,2023,2023_mar,1,3
LH0,PM10,2023,2023_may,1,5
LH0,PM10,2023,2023_nov,1,11
LH0,PM10,2023,2023_oct,1,10
LH0,PM10,2023,2023_sep,1,9
LH0,PM10,2024,2024_apr,1,4
LH0,PM10,2024,2024_aug,1,8
LH0,PM10,2024,2024_dec,1,12
LH0,PM10,2024,2024_feb,1,2
LH0,PM10,2024,2024_jan,1,1
LH0,PM10,2024,2024_jul,1,7
LH0,PM10,2024,2024_jun,1,6
LH0,PM10,2024,2024_mar,1,3
LH0,PM10,2024,2024_may,1,5
LH0,PM10,2024,2024_nov,1,11
LH0,PM10,2024,2024_oct,1,10
LH0,PM10,2024,2024_sep,1,9
LH0,PM10,2025,2025_apr,1,4
LH0,PM10,2025,2025_aug,1,8
LH0,PM10,2025,2025_feb,1,2
LH0,PM10,2025,2025_jan,1,1
LH0,PM10,2025,2025_jul,1,7
LH0,PM10,2025,2025_jun,1,6
LH0,PM10,2025,2025_mar,1,3
LH0,PM10,2025,2025_may,1,5
LH0,PM10,2025,2025_nov,1,11
LH0,PM10,2025,2025_oct,1,10
LH0,PM10,2025,2025_sep,1,9
LH0,PM2.5,2023,2023_apr,1,4
LH0,PM2.5,2023,2023_aug,1,8
LH0,PM2.5,2023,2023_dec,1,12
LH0,PM2.5,2023,2023_feb,1,2
LH0,PM2.5,2023,2023_jan,1,1
LH0,PM2.5,2023,2023_mar,1,3
LH0,PM2.5,2023,2023_may,1,5
LH0,PM2.5,2023,2023_nov,1,11
LH0,PM2.5,2023,2023_oct,1,10
LH0,PM2.5,2023,2023_sep,1,9
LH0,PM2.5,2024,2024_apr,1,4
LH0,PM2.5,2024,2024_aug,1,8
LH0,PM2.5,2024,2024_dec,1,12
LH0,PM2.5,2024,2024_feb,1,2
LH0,PM2.5,2024,2024_jan,1,1
LH0,PM2.5,2024,2024_jul,1,7
LH0,PM2.5,2024,2024_jun,1,6
LH0,PM2.5,2024,2024_mar,1,3
LH0,PM2.5,2024,2024_may,1,5
LH0,PM2.5,2024,2024_nov,1,11
LH0,PM2.5,2024,2024_oct,1,10
LH0,PM2.5,2024,2024_sep,1,9
LH0,PM2.5,2025,2025_apr,1,4
LH0,PM2.5,2025,2025_aug,1,8
LH0,PM2.5,2025,2025_feb,1,2
LH0,PM2.5,2025,2025_jan,1,1
LH0,PM2.5,2025,2025_jul,1,7
LH0,PM2.5,2025,2025_jun,1,6
LH0,PM2.5,2025,2025_mar,1,3
LH0,PM2.5,2025,2025_may,1,5
LH0,PM2.5,2025,2025_nov,1,11
LH0,PM2.5,2025,2025_oct,1,10
LH0,PM2.5,2025,2025_sep,1,9
ME2,NO2,2023,2023_apr,1,4
ME2,NO2,2023,2023_aug,1,8
ME2,NO2,2023,2023_dec,1,12
ME2,NO2,2023,2023_feb,1,2
ME2,NO2,2023,2023_jan,1,1
ME2,NO2,2023,2023_jul,1,7
ME2,NO2,2023,2023_jun,1,6
ME2,NO2,2023,2023_mar,1,3
ME2,NO2,2023,2023_may,1,5
ME2,NO2,2023,2023_nov,1,11
ME2,NO2,2023,2023_oct,1,10
ME2,NO2,2023,2023_sep,1,9
ME2,NO2,2024,2024_apr,1,4
ME2,NO2,2024,2024_aug,1,8
ME2,NO2,2024,2024_dec,1,12
ME2,NO2,2024,2024_feb,1,2
ME2,NO2,2024,2024_jan,1,1
ME2,NO2,2024,2024_jul,1,7
ME2,NO2,2024,2024_jun,1,6
ME2,NO2,2024,2024_mar,1,3
ME2,NO2,2024,2024_may,1,5
ME2,NO2,2024,2024_nov,1,11
ME2,NO2,2024,2024_oct,1,10
ME2,NO2,2024,2024_sep,1,9
ME2,NO2,2025,2025_apr,1,4
ME2,NO2,2025,2025_feb,1,2
ME2,NO2,2025,2025_jan,1,1
ME2,NO2,2025,2025_mar,1,3
ME2,PM10,2023,2023_apr,1,4
ME2,PM10,2023,2023_aug,1,8
ME2,PM10,2023,2023_dec,1,12
ME2,PM10,2023,2023_feb,1,2
ME2,PM10,2023,2023_jan,1,1
ME2,PM10,2023,2023_jul,1,7
ME2,PM10,2023,2023_jun,1,6
ME2,PM10,2023,2023_mar,1,3
ME2,PM10,2023,2023_may,1,5
ME2,PM10,2023,2023_nov,1,11
ME2,PM10,2023,2023_oct,1,10
ME2,PM10,2023,2023_sep,1,9
ME2,PM10,2024,2024_feb,1,2
ME2,PM10,2024,2024_jan,1,1
ME2,PM10,2024,2024_nov,1,11
ME2,PM10,2024,2024_oct,1,10
ME2,PM10,2025,2025_apr,1,4
ME2,PM10,2025,2025_feb,1,2
ME2,PM10,2025,2025_jan,1,1
ME2,PM10,2025,2025_mar,1,3
ME2,PM2.5,2023,2023_apr,1,4
ME2,PM2.5,2023,2023_aug,1,8
ME2,PM2.5,2023,2023_dec,1,12
ME2,PM2.5,2023,2023_feb,1,2
ME2,PM2.5,2023,2023_jan,1,1
ME2,PM2.5,2023,2023_jul,1,7
ME2,PM2.5,2023,2023_jun,1,6
ME2,PM2.5,2023,2023_mar,1,3
ME2,PM2.5,2023,2023_may,1,5
ME2,PM2.5,2023,2023_nov,1,11
ME2,PM2.5,2023,2023_oct,1,10
ME2,PM2.5,2023,2023_sep,1,9
ME2,PM2.5,2024,2024_apr,1,4
ME2,PM2.5,2024,2024_aug,1,8
ME2,PM2.5,2024,2024_dec,1,12
ME2,PM2.5,2024,2024_feb,1,2
ME2,PM2.5,2024,2024_jan,1,1
ME2,PM2.5,2024,2024_jul,1,7
ME2,PM2.5,2024,2024_jun,1,6
ME2,PM2.5,2024,2024_mar,1,3
ME2,PM2.5,2024,2024_may,1,5
ME2,PM2.5,2024,2024_nov,1,11
ME2,PM2.5,2024,2024_oct,1,10
ME2,PM2.5,2024,2024_sep,1,9
ME2,PM2.5,2025,2025_apr,1,4
ME2,PM2.5,2025,2025_feb,1,2
ME2,PM2.5,2025,2025_jan,1,1
ME2,PM2.5,2025,2025_mar,1,3
MEA,NO2,2023,2023_apr,1,4
MEA,NO2,2023,2023_aug,1,8
MEA,NO2,2023,2023_dec,1,12
MEA,NO2,2023,2023_feb,1,2
MEA,NO2,2023,2023_jan,1,1
MEA,NO2,2023,2023_jul,1,7
MEA,NO2,2023,2023_jun,1,6
MEA,NO2,2023,2023_mar,1,3
MEA,NO2,2023,2023_may,1,5
MEA,NO2,2023,2023_nov,1,11
MEA,NO2,2023,2023_oct,1,10
MEA,NO2,2023,2023_sep,1,9
MEA,NO2,2024,2024_apr,1,4
MEA,NO2,2024,2024_aug,1,8
MEA,NO2,2024,2024_dec,1,12
MEA,NO2,2024,2024_feb,1,2
MEA,NO2,2024,2024_jan,1,1
MEA,NO2,2024,2024_jul,1,7
MEA,NO2,2024,2024_jun,1,6
MEA,NO2,2024,2024_mar,1,3
MEA,NO2,2024,2024_may,1,5
MEA,NO2,2024,2024_nov,1,11
MEA,NO2,2024,2024_oct,1,10
MEA,NO2,2024,2024_sep,1,9
MEA,NO2,2025,2025_apr,1,4
MEA,NO2,2025,2025_feb,1,2
MEA,NO2,2025,2025_jan,1,1
MEA,NO2,2025,2025_mar,1,3
MEA,PM2.5,2023,2023_apr,1,4
MEA,PM2.5,2023,2023_aug,1,8
MEA,PM2.5,2023,2023_dec,1,12
MEA,PM2.5,2023,2023_feb,1,2
MEA,PM2.5,2023,2023_jan,1,1
MEA,PM2.5,2023,2023_jul,1,7
MEA,PM2.5,2023,2023_jun,1,6
MEA,PM2.5,2023,2023_mar,1,3
MEA,PM2.5,2023,2023_may,1,5
MEA,PM2.5,2023,2023_nov,1,11
MEA,PM2.5,2023,2023_oct,1,10
MEA,PM2.5,2023,2023_sep,1,9
MEA,PM2.5,2024,2024_apr,1,4
MEA,PM2.5,2024,2024_aug,1,8
MEA,PM2.5,2024,2024_dec,1,12
MEA,PM2.5,2024,2024_feb,1,2
MEA,PM2.5,2024,2024_jan,1,1
MEA,PM2.5,2024,2024_jul,1,7
MEA,PM2.5,2024,2024_jun,1,6
MEA,PM2.5,2024,2024_mar,1,3
MEA,PM2.5,2024,2024_may,1,5
MEA,PM2.5,2024,2024_nov,1,11
MEA,PM2.5,2024,2024_oct,1,10
MEA,PM2.5,2024,2024_sep,1,9
MEA,PM2.5,2025,2025_apr,1,4
MEA,PM2.5,2025,2025_feb,1,2
MEA,PM2.5,2025,2025_jan,1,1
MEA,PM2.5,2025,2025_mar,1,3
MEB,NO2,2023,2023_apr,1,4
MEB,NO2,2023,2023_aug,1,8
MEB,NO2,2023,2023_dec,1,12
MEB,NO2,2023,2023_feb,1,2
MEB,NO2,2023,2023_jan,1,1
MEB,NO2,2023,2023_jul,1,7
MEB,NO2,2023,2023_jun,1,6
MEB,NO2,2023,2023_mar,1,3
MEB,NO2,2023,2023_may,1,5
MEB,NO2,2023,2023_nov,1,11
MEB,NO2,2023,2023_oct,1,10
MEB,NO2,2023,2023_sep,1,9
MEB,NO2,2024,2024_apr,1,4
MEB,NO2,2024,2024_aug,1,8
MEB,NO2,2024,2024_dec,1,12
MEB,NO2,2024,2024_feb,1,2
MEB,NO2,2024,2024_jan,1,1
MEB,NO2,2024,2024_jul,1,7
MEB,NO2,2024,2024_jun,1,6
MEB,NO2,2024,2024_mar,1,3
MEB,NO2,2024,2024_may,1,5
MEB,NO2,2024,2024_nov,1,11
MEB,NO2,2024,2024_oct,1,10
MEB,NO2,2024,2024_sep,1,9
MEB,NO2,2025,2025_apr,1,4
MEB,NO2,2025,2025_aug,1,8
MEB,NO2,2025,2025_feb,1,2
MEB,NO2,2025,2025_jan,1,1
MEB,NO2,2025,2025_jul,1,7
MEB,NO2,2025,2025_jun,1,6
MEB,NO2,2025,2025_mar,1,3
MEB,NO2,2025,2025_may,1,5
MEB,NO2,2025,2025_nov,1,11
MEB,NO2,2025,2025_oct,1,10
MEB,NO2,2025,2025_sep,1,9
MEB,PM10,2023,2023_apr,1,4
MEB,PM10,2023,2023_aug,1,8
MEB,PM10,2023,2023_dec,1,12
MEB,PM10,2023,2023_feb,1,2
MEB,PM10,2023,2023_jan,1,1
MEB,PM10,2023,2023_jul,1,7
MEB,PM10,2023,2023_jun,1,6
MEB,PM10,2023,2023_mar,1,3
MEB,PM10,2023,2023_may,1,5
MEB,PM10,2023,2023_nov,1,11
MEB,PM10,2023,2023_oct,1,10
MEB,PM10,2023,2023_sep,1,9
MEB,PM10,2024,2024_apr,1,4
MEB,PM10,2024,2024_aug,1,8
MEB,PM10,2024,2024_dec,1,12
MEB,PM10,2024,2024_feb,1,2
MEB,PM10,2024,2024_jan,1,1
MEB,PM10,2024,2024_jul,1,7
MEB,PM10,2024,2024_jun,1,6
MEB,PM10,2024,2024_mar,1,3
MEB,PM10,2024,2024_may,1,5
MEB,PM10,2024,2024_nov,1,11
MEB,PM10,2024,2024_oct,1,10
MEB,PM10,2024,2024_sep,1,9
MEB,PM10,2025,2025_feb,1,2
MEB,PM10,2025,2025_jan,1,1
MEB,PM10,2025,2025_mar,1,3
MEB,PM2.5,2023,2023_apr,1,4
MEB,PM2.5,2023,2023_aug,1,8
MEB,PM2.5,2023,2023_dec,1,12
MEB,PM2.5,2023,2023_feb,1,2
MEB,PM2.5,2023,2023_jan,1,1
MEB,PM2.5,2023,2023_jul,1,7
MEB,PM2.5,2023,2023_jun,1,6
MEB,PM2.5,2023,2023_mar,1,3
MEB,PM2.5,2023,2023_may,1,5
MEB,PM2.5,2023,2023_nov,1,11
MEB,PM2.5,2023,2023_oct,1,10
MEB,PM2.5,2023,2023_sep,1,9
MEB,PM2.5,2024,2024_apr,1,4
MEB,PM2.5,2024,2024_aug,1,8
MEB,PM2.5,2024,2024_dec,1,12
MEB,PM2.5,2024,2024_feb,1,2
