timestamp,year_folder,station,file,total_rows,invalid_flags_replaced,percentage_invalid,flag_minus_99,flag_minus_1,input_path,output_path
2025-12-12T01:05:14.053913,2024measurements,London_Marylebone_Road,n-Heptane__2024_11.csv,450,146,32.44,146,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Heptane__2024_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.059206,2024measurements,London_Marylebone_Road,CO__2024_09.csv,720,30,4.17,30,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/CO__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.063390,2024measurements,London_Marylebone_Road,i-Octane__2024_09.csv,706,55,7.79,55,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Octane__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.067331,2024measurements,London_Marylebone_Road,n-Heptane__2024_05.csv,744,24,3.23,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Heptane__2024_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.071109,2024measurements,London_Marylebone_Road,NO2__2024_03.csv,745,8,1.07,8,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.074882,2024measurements,London_Marylebone_Road,n-Heptane__2024_01.csv,740,33,4.46,33,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Heptane__2024_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.078204,2024measurements,London_Marylebone_Road,Propane__2024_09.csv,699,52,7.44,52,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Propane__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.082033,2024measurements,London_Marylebone_Road,NO2__2024_07.csv,741,40,5.4,40,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.085456,2024measurements,London_Marylebone_Road,n-Octane__2024_08.csv,729,24,3.29,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Octane__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.088800,2024measurements,London_Marylebone_Road,i-Pentane__2024_06.csv,695,21,3.02,21,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.091433,2024measurements,London_Marylebone_Road,i-Pentane__2024_12.csv,466,24,5.15,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_12.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.095288,2024measurements,London_Marylebone_Road,1-Pentene__2024_08.csv,727,22,3.03,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1-Pentene__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.098705,2024measurements,London_Marylebone_Road,"m,p-Xylene__2024_09.csv",706,54,7.65,54,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/m,p-Xylene__2024_09.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.102254,2024measurements,London_Marylebone_Road,"m,p-Xylene__2024_08.csv",729,23,3.16,23,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/m,p-Xylene__2024_08.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.105803,2024measurements,London_Marylebone_Road,1-Pentene__2024_09.csv,699,52,7.44,52,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1-Pentene__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.109638,2024measurements,London_Marylebone_Road,i-Pentane__2024_07.csv,732,49,6.69,49,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.113534,2024measurements,London_Marylebone_Road,n-Octane__2024_09.csv,706,53,7.51,53,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Octane__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.117193,2024measurements,London_Marylebone_Road,NO2__2024_12.csv,744,3,0.4,3,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_12.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.120879,2024measurements,London_Marylebone_Road,NO2__2024_06.csv,720,14,1.94,14,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.124748,2024measurements,London_Marylebone_Road,Propane__2024_08.csv,727,22,3.03,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Propane__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.127791,2024measurements,London_Marylebone_Road,n-Heptane__2024_02.csv,587,23,3.92,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Heptane__2024_02.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.131403,2024measurements,London_Marylebone_Road,NO2__2024_10.csv,739,6,0.81,6,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_10.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.135027,2024measurements,London_Marylebone_Road,NO2__2024_04.csv,722,5,0.69,5,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.137523,2024measurements,London_Marylebone_Road,i-Pentane__2024_11.csv,447,23,5.15,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.141490,2024measurements,London_Marylebone_Road,i-Pentane__2024_05.csv,744,20,2.69,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.146005,2024measurements,London_Marylebone_Road,Ethane__2024_09.csv,699,52,7.44,52,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethane__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.149837,2024measurements,London_Marylebone_Road,o-Xylene__2024_08.csv,729,23,3.16,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/o-Xylene__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.154485,2024measurements,London_Marylebone_Road,Ethylbenzene__2024_09.csv,706,53,7.51,53,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethylbenzene__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.159348,2024measurements,London_Marylebone_Road,Ethylbenzene__2024_08.csv,729,24,3.29,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethylbenzene__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.163174,2024measurements,London_Marylebone_Road,o-Xylene__2024_09.csv,706,53,7.51,53,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/o-Xylene__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.166849,2024measurements,London_Marylebone_Road,Ethane__2024_08.csv,727,22,3.03,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethane__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.170506,2024measurements,London_Marylebone_Road,i-Pentane__2024_04.csv,720,26,3.61,26,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.174092,2024measurements,London_Marylebone_Road,i-Pentane__2024_10.csv,729,25,3.43,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Pentane__2024_10.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.177640,2024measurements,London_Marylebone_Road,NO2__2024_05.csv,744,29,3.9,29,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.181413,2024measurements,London_Marylebone_Road,NO2__2024_11.csv,709,64,9.03,64,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO2__2024_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.184938,2024measurements,London_Marylebone_Road,n-Heptane__2024_03.csv,729,20,2.74,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/n-Heptane__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.188383,2024measurements,London_Marylebone_Road,i-Butane__2024_09.csv,699,52,7.44,52,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Butane__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.192072,2024measurements,London_Marylebone_Road,"1,2,3-TMB__2024_08.csv",729,22,3.02,22,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,3-TMB__2024_08.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.195462,2024measurements,London_Marylebone_Road,Toluene__2024_03.csv,729,19,2.61,19,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Toluene__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.199014,2024measurements,London_Marylebone_Road,Ethyne__2024_03.csv,729,19,2.61,19,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethyne__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.202572,2024measurements,London_Marylebone_Road,1-Butene__2024_01.csv,740,27,3.65,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1-Butene__2024_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.205783,2024measurements,London_Marylebone_Road,O3__2024_02.csv,695,209,30.07,209,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/O3__2024_02.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.209749,2024measurements,London_Marylebone_Road,trans-2-Pentene__2024_01.csv,740,27,3.65,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/trans-2-Pentene__2024_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.213713,2024measurements,London_Marylebone_Road,NOx__2024_09.csv,720,36,5.0,36,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NOx__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.217392,2024measurements,London_Marylebone_Road,cis-2-Butene__2024_08.csv,727,22,3.03,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/cis-2-Butene__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.221164,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_06.csv",695,26,3.74,26,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_06.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.224046,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_12.csv",466,27,5.79,27,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_12.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.227859,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_07.csv",735,50,6.8,50,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_07.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.231450,2024measurements,London_Marylebone_Road,cis-2-Butene__2024_09.csv,699,55,7.87,55,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/cis-2-Butene__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.234980,2024measurements,London_Marylebone_Road,NOx__2024_08.csv,743,9,1.21,9,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NOx__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.238378,2024measurements,London_Marylebone_Road,O3__2024_03.csv,745,174,23.36,174,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/O3__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.241430,2024measurements,London_Marylebone_Road,Ethyne__2024_02.csv,587,20,3.41,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethyne__2024_02.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.244277,2024measurements,London_Marylebone_Road,Toluene__2024_02.csv,587,20,3.41,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Toluene__2024_02.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.247695,2024measurements,London_Marylebone_Road,"1,2,3-TMB__2024_09.csv",706,53,7.51,53,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,3-TMB__2024_09.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.251177,2024measurements,London_Marylebone_Road,i-Butane__2024_08.csv,727,22,3.03,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Butane__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.255024,2024measurements,London_Marylebone_Road,"1,3-Butadiene__2024_08.csv",727,22,3.03,22,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,3-Butadiene__2024_08.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.257894,2024measurements,London_Marylebone_Road,1-Butene__2024_02.csv,587,20,3.41,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1-Butene__2024_02.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.261696,2024measurements,London_Marylebone_Road,NO__2024_08.csv,743,9,1.21,9,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.265037,2024measurements,London_Marylebone_Road,i-Hexane__2024_08.csv,727,22,3.03,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Hexane__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.268843,2024measurements,London_Marylebone_Road,O3__2024_01.csv,740,31,4.19,31,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/O3__2024_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.271991,2024measurements,London_Marylebone_Road,trans-2-Pentene__2024_02.csv,587,20,3.41,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/trans-2-Pentene__2024_02.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.275279,2024measurements,London_Marylebone_Road,Isoprene__2024_08.csv,727,23,3.16,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Isoprene__2024_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.277999,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_11.csv",450,147,32.67,147,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_11.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.281751,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_05.csv",744,26,3.49,26,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_05.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.285416,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_04.csv",720,28,3.89,28,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_04.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.288763,2024measurements,London_Marylebone_Road,Isoprene__2024_09.csv,699,52,7.44,52,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Isoprene__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.292539,2024measurements,London_Marylebone_Road,"1,2,4-TMB__2024_10.csv",732,108,14.75,108,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,2,4-TMB__2024_10.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.295983,2024measurements,London_Marylebone_Road,trans-2-Pentene__2024_03.csv,729,19,2.61,19,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/trans-2-Pentene__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.299271,2024measurements,London_Marylebone_Road,i-Hexane__2024_09.csv,699,52,7.44,52,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/i-Hexane__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.302788,2024measurements,London_Marylebone_Road,1-Butene__2024_03.csv,729,19,2.61,19,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1-Butene__2024_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.306305,2024measurements,London_Marylebone_Road,NO__2024_09.csv,720,36,5.0,36,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/NO__2024_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.310396,2024measurements,London_Marylebone_Road,"1,3-Butadiene__2024_09.csv",699,52,7.44,52,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/1,3-Butadiene__2024_09.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.314143,2024measurements,London_Marylebone_Road,Ethyne__2024_01.csv,740,27,3.65,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethyne__2024_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.317871,2024measurements,London_Marylebone_Road,Toluene__2024_01.csv,740,27,3.65,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Toluene__2024_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.321110,2024measurements,London_Marylebone_Road,Toluene__2024_11.csv,450,146,32.44,146,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Toluene__2024_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.324962,2024measurements,London_Marylebone_Road,Toluene__2024_05.csv,744,20,2.69,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Toluene__2024_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.328710,2024measurements,London_Marylebone_Road,Ethyne__2024_05.csv,744,20,2.69,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethyne__2024_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:14.331698,2024measurements,London_Marylebone_Road,Ethyne__2024_11.csv,447,23,5.15,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2024measurements/London_Marylebone_Road/Ethyne__2024_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
